0.000000	0.967279	-96290.531250
0.000000	0.970929	-87032.953125
0.000000	0.974579	-73112.929688
0.000000	0.978229	-50440.664063
0.000000	0.981879	-47498.210938
0.000000	0.985529	-70440.234375
0.000000	0.989179	-55653.792969
0.000000	0.992830	-72323.039063
0.000000	0.996480	-87387.539063
0.000000	1.000130	-90508.578125
0.000000	1.003780	-45941.175781
0.000000	1.007430	-76619.742188
0.000000	1.011080	-86671.109375
0.000000	1.014730	-88846.695313
0.000000	1.018380	-88416.421875
0.000000	1.022030	-84417.390625
0.000000	1.025681	-85012.718750
0.000000	1.029331	-78136.656250
0.000000	1.032981	-89343.039063
0.000000	1.036631	-87610.421875
0.000000	1.040281	-77105.960938
0.000000	1.043931	Bad
0.000000	1.047581	Bad
0.000000	1.051231	Bad
0.000000	1.054881	Bad
0.000000	1.058532	Bad
0.000000	1.062182	-67393.414063
0.000000	1.065832	-57711.628906
0.000000	1.069482	Bad
0.000000	1.073132	Bad
0.000000	1.076782	-72769.500000
0.000000	1.080432	-67709.351563
0.000000	1.084082	Bad
0.000000	1.087732	-88838.117188
0.000000	1.091383	-57316.929688
0.000000	1.095033	-49611.851563
0.000000	1.098683	Bad
0.000000	1.102333	Bad
0.000000	1.105983	-78147.054688
0.000000	1.109633	-78955.984375
0.000000	1.113283	-81609.570313
0.000000	1.116933	-80042.281250
0.000000	1.120583	-81657.070313
0.000000	1.124233	-83424.359375
0.000000	1.127884	Bad
0.000000	1.131534	Bad
0.000000	1.135184	-77349.140625
0.000000	1.138834	-54739.875000
0.000000	1.142484	-93012.531250
0.000000	1.146134	-88599.820313
0.000000	1.149784	-93340.812500
0.000000	1.153434	-90161.523438
0.000000	1.157084	-89475.929688
0.000000	1.160735	-97516.898438
0.000000	1.164385	-92195.085938
0.000000	1.168035	-46630.402344
0.000000	1.171685	-82870.125000
0.000000	1.175335	-89841.468750
0.000000	1.178985	-83739.328125
0.000000	1.182635	Bad
0.000000	1.186285	-91342.062500
0.000000	1.189935	-81226.304688
0.000000	1.193586	-97173.750000
0.000000	1.197236	-100546.273438
0.000000	1.200886	-99126.531250
0.000000	1.204536	-96242.460938
0.000000	1.208186	-91429.335938
0.000000	1.211836	-56873.750000
0.000000	1.215486	-86457.507813
0.000000	1.219136	-97141.804688
0.000000	1.222786	-95886.617188
0.000000	1.226436	-86365.914063
0.000000	1.230087	-99705.398438
0.000000	1.233737	-91420.828125
0.000000	1.237387	-100124.789063
0.000000	1.241037	-99460.398438
0.000000	1.244687	-97601.445313
0.000000	1.248337	-91017.687500
0.000000	1.251987	-97160.218750
0.000000	1.255637	-95673.921875
0.000000	1.259287	-81478.000000
0.000000	1.262938	-96680.132813
0.000000	1.266588	-93036.453125
0.000000	1.270238	-86226.109375
0.000000	1.273888	-94782.398438
0.000000	1.277538	-89183.078125
0.000000	1.281188	-75130.718750
0.000000	1.284838	-81779.015625
0.000000	1.288488	-95875.531250
0.000000	1.292138	-95275.390625
0.000000	1.295789	-89740.039063
0.000000	1.299439	-81743.921875
0.000000	1.303089	-80946.156250
0.000000	1.306739	-93155.671875
0.000000	1.310389	-82589.273438
0.000000	1.314039	-93071.195313
0.000000	1.317689	-96171.304688
0.000000	1.321339	-97027.539063
0.000000	1.324989	-88891.343750
0.000000	1.328640	-98619.031250
0.000000	1.332290	-96390.210938
0.000000	1.335940	-92249.078125
0.000000	1.339590	-93141.093750
0.000000	1.343240	-97260.390625
0.000000	1.346890	-93311.867188
0.000000	1.350540	-77156.117188
0.000000	1.354190	-93562.578125
0.000000	1.357840	-72869.398438
0.000000	1.361490	-94875.312500
